module	kind	svg	num	flag	method	score	ocr	draft_ref
shape_parameters	arm	armexpg2.svg	6	check	fuzzy-local-name	93.0	keepout_product_design_object _catgory	Shape_parameters_arm.keepout_product_design_object_category
shape_property_assignment	arm	armexpg3.svg	5	check	fuzzy-local-concat	87.2	Extemal_model arm. Extemal_geometric_model	External_model_arm.External_geometric_model
shape_property_assignment	mim	mimexpg1.svg	4	check	fuzzy-local-schema	84.8	Extemal_ model mim	External_model_mim.short_listing
shape_property_assignment	mim	mimexpg1.svg	6	check	fuzzy-local-schema	93.3	Product_view_defintion_relationship_m im	Product_view_definition_relationship_mim.short_listing
signal	arm	armexpg2.svg	1	check	fuzzy-local-name	91.5	(EX s_external_identification_item	Signal_arm.s_external_identification_item
signal	arm	armexpg2.svg	2	check	qualified-fuzzy	94.5	External_item_identification_assignment_arm.Extemal_source_identification	External_item_identification_assignment_arm.External_source_identification
signal	arm	armexpg2.svg	7	check	fuzzy-local-name	84.0	Composite_sigal_proprtyrlto	Signal_arm.Composite_signal_property
signal	mim	mimexpg2.svg	1	check	fuzzy-local-name	91.5	（EX)s_external_identification_item	Signal_mim.s_external_identification_item
single_part_representation	arm	armexpg2.svg	11	check	fuzzy-local-name	92.0	(EX) *spr_organization_or_person_in_organizationitm	Single_part_representation_arm.spr_organization_or_person_in_organization_item
single_part_representation	mim	mimexpg1.svg	4	check	fuzzy-local-schema	91.3	Part view_definittion_mim	Part_view_definition_mim.short_listing
single_part_representation	mim	mimexpg2.svg	6	check	fuzzy-local-concat	93.9	Person_organization_asslgnment_mim. organization item	Person_organization_assignment_mim.organization_item
sketch	arm	armexpg2.svg	3	check	fuzzy-local-name	91.4	isketch_type_select	Sketch_arm.sketch_type_select
sketch	arm	armexpg3.svg	2	check	fuzzy-local-name	91.4	1, 1Positioned_ sketch	Sketch_arm.Positioned_sketch
sketch	arm	armexpg3.svg	6	check	qualified-fuzzy	88.9	Basic geometry arm.Cure	Basic_geometry_arm.Curve
software	arm	armexpg1.svg	1	check	fuzzy-local-schema	90.9	Document definition amm	Document_definition_arm.required_am_arms
software	arm	armexpg1.svg	2	check	fuzzy-local-schema	93.0	Information _product_am	Information_product_arm.required_am_arms
software	arm	armexpg1.svg	3	check	fuzzy-local-schema	87.0	Software amm	Software_arm.required_am_arms
software	arm	armexpg2.svg	1	check	fuzzy-local-concat	88.9	Infommation_product_ amm Infommation version	Information_product_arm.Information_version
software	arm	armexpg2.svg	2	check	fuzzy-local-concat	86.0	Infommation product amn Infommation_ defmition	Information_product_arm.Information_definition
software	arm	armexpg2.svg	3	check	fuzzy-local-concat	88.9	Infommation product amm Infommation product	Information_product_arm.Information_product
software	mim	mimexpg1.svg	1	check	fuzzy-local-schema	90.9	Infommation product mim	Information_product_mim.short_listing
solid_model	arm	armexpg1.svg	1	check	fuzzy-local-schema	85.7	Solid model amm	Solid_model_arm.required_am_arms
solid_model	arm	armexpg1.svg	2	check	fuzzy-local-schema	92.6	Elemental_geometric_shape_am	Elemental_geometric_shape_arm.required_am_arms
solid_model	arm	armexpg2.svg	1	check	fuzzy-local-concat	93.1	Elemental geometric_shape_amm Detailed _geometric_model element	Elemental_geometric_shape_arm.Detailed_geometric_model_element
solid_with_local_modification	arm	armexpg2.svg	1	check	fuzzy-local-name	91.7	isolid_with_placed_feature	Solid_with_local_modification_arm.solid_with_placed_feature
solid_with_local_modification	arm	armexpg2.svg	4	check	fuzzy-local-concat	92.1	Procedural_solid_ model amm.Modified solid	Procedural_solid_model_arm.Modified_solid
solid_with_local_modification	arm	armexpg2.svg	11	check	fuzzy-local-concat	92.1	Procedural_solid_ model amm.Modified solid	Procedural_solid_model_arm.Modified_solid
solid_with_local_modification	arm	armexpg2.svg	15	check	fuzzy-local-concat	92.1	Procedural_solid_ model amm.Modified solid	Procedural_solid_model_arm.Modified_solid
solid_with_local_modification	arm	armexpg2.svg	18	check	fuzzy-local-name	89.3	*Solid with rectangular pattem	Solid_with_local_modification_arm.Solid_with_rectangular_pattern
solid_with_local_modification	arm	armexpg2.svg	19	check	fuzzy-local-name	93.0	*Solid_with_incomplete_circular_patter	Solid_with_local_modification_arm.Solid_with_incomplete_circular_pattern
solid_with_local_modification	arm	armexpg2.svg	20	check	fuzzy-local-name	88.0	*Solid with circular pattem	Solid_with_local_modification_arm.Solid_with_circular_pattern
solid_with_local_modification	arm	armexpg2.svg	23	check	fuzzy-local-name	90.9	*Solid_with_incomplete_rectangular_pattem	Solid_with_local_modification_arm.Solid_with_incomplete_rectangular_pattern
solid_with_local_modification	arm	armexpg3.svg	10	check	fuzzy-local-concat	92.1	Procedural_solid_ model amm.Modified solid	Procedural_solid_model_arm.Modified_solid
solid_with_local_modification	arm	armexpg3.svg	33	check	fuzzy-local-name	89.6	*Solid_with_stepped_round_hole_and_conical_raitions	Solid_with_local_modification_arm.Solid_with_stepped_round_hole_and_conical_transitions
solid_with_local_modification	arm	armexpg4.svg	1	check	fuzzy-local-name	94.1	isculpting surface	Solid_with_local_modification_arm.sculpting_surface
solid_with_local_modification	arm	armexpg4.svg	2	check	fuzzy-local-concat	92.1	Procedural_solid_ model amm.Modified solid	Procedural_solid_model_arm.Modified_solid
solid_with_local_modification	arm	armexpg5.svg	1	check	fuzzy-local-name	91.9	iblend_end_ condition	Solid_with_local_modification_arm.blend_end_condition
solid_with_local_modification	arm	armexpg5.svg	3	check	fuzzy-local-concat	92.1	Procedural_ solid model amm. Modified_solid	Procedural_solid_model_arm.Modified_solid
solid_with_local_modification	arm	armexpg5.svg	15	check	fuzzy-local-name	93.0	blend radius_variationi	Solid_with_local_modification_arm.blend_radius_variation
solid_with_local_modification	mim	mimexpg1.svg	4	check	fuzzy-local-schema	92.1	Topologically_bounded_surface_min	Topologically_bounded_surface_mim.short_listing
specification_based_configuration	arm	armexpg2.svg	1	check	fuzzy-local-name	95.1	iconfigured_specification_select	Specification_based_configuration_arm.configured_specification_select
specification_based_configuration	arm	armexpg2.svg	2	check	fuzzy-local-name	94.7	ieffectivity_for_configuration	Specification_based_configuration_arm.effectivity_for_configuration
specification_based_configuration	arm	armexpg2.svg	7	check	fuzzy-local-name	94.4	configuration_kindi	Specification_based_configuration_arm.configuration_kind
specification_based_configuration	arm	armexpg2.svg	8	check	fuzzy-local-name	95.1	configuration_inheritance_typesi	Specification_based_configuration_arm.configuration_inheritance_types
specification_based_configuration	mim	mimexpg2.svg	3	check	fuzzy-local-name	94.1	iconfigured _effectivity_context item	Specification_based_configuration_mim.configured_effectivity_context_item
specification_control	arm	armexpg1.svg	4	check	fuzzy-local-schema	88.9	Altemative_solution_arm	Alternative_solution_arm.required_am_arms
specification_control	arm	armexpg2.svg	1	check	fuzzy-local-name	95.0	ieffectivity_specification_for_replacement	Specification_control_arm.effectivity_specification_for_replacement
specification_control	arm	armexpg2.svg	2	check	fuzzy-local-name	93.9	iconstraint context select	Specification_control_arm.constraint_context_select
specification_control	arm	armexpg2.svg	4	check	fuzzy-local-name	93.6	ibreakdown element  select	Specification_control_arm.breakdown_element_select
specification_control	arm	armexpg2.svg	9	check	fuzzy-local-concat	94.3	Alterative_solution_arm.complex product select	Alternative_solution_arm.complex_product_select
specification_control	arm	armexpg2.svg	10	check	qualified-fuzzy	98.2	Functional breakdown armm.Functional element definition	Functional_breakdown_arm.Functional_element_definition
specification_control	arm	armexpg2.svg	16	check	qualified-fuzzy	94.7	Alternative_ solution arm.Altermative_ solution	Alternative_solution_arm.Alternative_solution
specification_control	arm	armexpg2.svg	17	check	fuzzy-local-concat	93.5	Altermative_ solution arm.Solution element	Alternative_solution_arm.Solution_element
specification_control	mim	mimexpg2.svg	2	check	fuzzy-local-name	92.8	iclass usage effectivity context item	Specification_control_mim.class_usage_effectivity_context_item
specification_control	mim	mimexpg2.svg	3	check	fuzzy-local-name	95.0	ieffectivity_specification_for_replacement	Specification_control_mim.effectivity_specification_for_replacement
specification_control	mim	mimexpg2.svg	12	check	fuzzy-local-name	90.9	*class_usage_effectivity_context_asiment	Specification_control_mim.class_usage_effectivity_context_assignment
specification_document	arm	armexpg2.svg	1	check	fuzzy-local-name	92.6	isd documented_element select	Specification_document_arm.sd_documented_element_select
specification_document	arm	armexpg2.svg	2	check	fuzzy-local-name	92.0	isd_organization_or _person_in_organization_item	Specification_document_arm.sd_organization_or_person_in_organization_item
specification_document	mim	mimexpg1.svg	9	check	fuzzy-local-schema	90.9	Tagged_text_representation_m	Tagged_text_representation_mim.short_listing
specification_document	mim	mimexpg2.svg	1	check	fuzzy-local-name	92.0	i(EX) sd_document _reference _item	Specification_document_mim.sd_document_reference_item
specification_document	mim	mimexpg2.svg	5	check	qualified-fuzzy	97.5	Document assignment mim.applied_document usage constraint assigrment	Document_assignment_mim.applied_document_usage_constraint_assignment
specification_document	mim	mimexpg2.svg	8	check	qualified-fuzzy	94.1	product_definition_schema.product_definition fonation	product_definition_schema.product_definition_formation
specification_document	mim	mimexpg2.svg	10	check	fuzzy-local-concat	91.8	product definition_schema.procut	product_definition_schema.product
specification_document	mim	mimexpg2.svg	12	check	qualified-fuzzy	93.3	management resources schema.group assigrment	management_resources_schema.group_assignment
specification_document	mim	mimexpg2.svg	14	check	fuzzy-local-name	94.7	document_identifier_assigment	Specification_document_mim.document_identifier_assignment
specified_product	mim	mimexpg2.svg	3	check	qualified-fuzzy	97.0	configuration_management _schema. configurable eitem	configuration_management_schema.configurable_item
state_based_behaviour	arm	armexpg1.svg	8	check	fuzzy-local-schema	89.2	Extemal_state_based_behaviour_model_arm	External_state_based_behaviour_model_arm.required_am_arms
state_based_behaviour	arm	armexpg1.svg	12	check	fuzzy-local-schema	84.4	Same_ _as_extemal_item_arm	Same_as_external_item_arm.required_am_arms
state_based_behaviour	mim	mimexpg2.svg	5	check	fuzzy-local-concat	70.3	Expresslon_ _assignment mim. generic expression	Expression_assignment_mim.expression_assignment_item
state_based_behaviour	mim	mimexpg2.svg	6	check	fuzzy-local-schema	79.5	Extemal_state_based_behaviour_model_ mim. state_type	External_state_based_behaviour_model_mim.short_listing
state_based_behaviour	mim	mimexpg2.svg	9	check	fuzzy-local-concat	71.1	Extemal_state based behaviour_model_mim. state _type_relationship	State_based_behaviour_mim.sbb_characterized_state_type_relationship
state_definition	arm	armexpg1.svg	2	check	fuzzy-local-schema	92.9	ldentification assignment arm	Identification_assignment_arm.required_am_arms
state_observed	arm	armexpg5.svg	4	check	fuzzy-local-name	93.3	Applied_state_assigment	State_observed_arm.Applied_state_assignment
state_observed	mim	mimexpg2.svg	1	check	fuzzy-local-name	92.5	state observed_classification item - (EX	State_observed_mim.state_observed_classification_item
state_observed	mim	mimexpg2.svg	2	check	fuzzy-local-name	88.4	(EX state observed of item	State_observed_mim.state_observed_of_item
stock_material	arm	armexpg2.svg	1	check	fuzzy-local-name	91.4	iply_ stock material	Stock_material_arm.ply_stock_material
stock_material	mim	mimexpg2.svg	2	check	qualified-fuzzy	97.0	product definition _schema.product defiition	product_definition_schema.product_definition
stratum_non_planar_shape	arm	armexpg2.svg	1	check	fuzzy-local-name	90.0	(EX snps _stratum_shape model_select	Stratum_non_planar_shape_arm.snps_stratum_shape_model_select
stratum_non_planar_shape	arm	armexpg2.svg	9	check	fuzzy-local-name	87.5	Topologically_constrained_maifold_suface_shape_reprion	Stratum_non_planar_shape_arm.Topologically_constrained_manifold_surface_shape_representation
styled_curve	arm	armexpg1.svg	1	check	fuzzy-local-schema	86.7	Styled curve amm	Styled_curve_arm.required_am_arms
styled_curve	arm	armexpg1.svg	2	check	fuzzy-local-schema	84.2	Colour amm	Colour_arm.required_am_arms
styled_curve	arm	armexpg1.svg	3	check	fuzzy-local-schema	90.9	Elemental_geometric_shape_anm	Elemental_geometric_shape_arm.required_am_arms
styled_curve	arm	armexpg2.svg	1	check	fuzzy-local-concat	92.7	Elemental geometric shape am.Geometic_model	Elemental_geometric_shape_arm.Geometric_model
styled_curve	arm	armexpg2.svg	4	check	fuzzy-local-name	84.8	Curve_font_pattem	Styled_curve_arm.Curve_font_pattern
styled_curve	arm	armexpg2.svg	5	check	fuzzy-local-name	86.8	Extemally_defined_cuve font	Styled_curve_arm.Externally_defined_curve_font
styled_curve	mim	mimexpg1.svg	2	check	fuzzy-local-concat	77.8	extemal reference schema	external_reference_schema.message
surface_conditions	arm	armexpg1.svg	1	check	fuzzy-local-schema	90.9	Geometric tolerance amm	Geometric_tolerance_arm.required_am_arms
surface_conditions	arm	armexpg1.svg	2	check	fuzzy-local-schema	90.6	Value_with_unit_extension_am	Value_with_unit_extension_arm.required_am_arms
surface_conditions	arm	armexpg1.svg	3	check	fuzzy-local-schema	88.9	Part view definition amm	Part_view_definition_arm.required_am_arms
surface_conditions	arm	armexpg2.svg	2	check	fuzzy-local-name	92.1	imeasure_qualification _or _value_with unit	Surface_conditions_arm.measure_qualification_or_value_with_unit
surface_conditions	arm	armexpg2.svg	4	check	fuzzy-local-name	86.7	2 Surface texfure	Surface_conditions_arm.Surface_texture
surface_conditions	arm	armexpg2.svg	15	check	fuzzy-local-concat	89.7	Value_with_unit_exfension_amAngle_data_element	Value_with_unit_extension_arm.Angle_data_element
surface_conditions	arm	armexpg2.svg	16	check	fuzzy-local-concat	91.6	Part view definition ammPart view definition	Part_view_definition_arm.Part_view_definition
surface_conditions	arm	armexpg2.svg	22	check	fuzzy-local-concat	80.9	Product view definition ammProduct view definition	Part_view_definition_arm.Part_view_definition
surface_conditions	arm	armexpg3.svg	1	check	fuzzy-local-name	82.9	filtration _specification_target isc gps	Geometric_tolerance_arm.gps_filtration_specification_target
surface_conditions	arm	armexpg3.svg	2	check	fuzzy-local-name	90.9	isf material item select	Surface_conditions_arm.sf_material_item_select
surface_conditions	arm	armexpg3.svg	6	check	fuzzy-local-concat	92.3	Generic material aspects amm material item select	Generic_material_aspects_arm.material_item_select
surface_conditions	arm	armexpg3.svg	7	check	fuzzy-local-concat	91.1	Value_with_unit_extension _ammLength_data_element	Value_with_unit_extension_arm.Length_data_element
surface_conditions	arm	armexpg3.svg	9	check	fuzzy-local-concat	91.1	Value_with_unit_extension _ammLength_data_element	Value_with_unit_extension_arm.Length_data_element
surface_conditions	arm	armexpg3.svg	10	check	fuzzy-local-concat	76.6	Product view_definition ammadditional application_ domain_enumeration	Surface_conditions_arm.sc_additional_application_domain_enumeration
surface_conditions	arm	armexpg3.svg	12	check	fuzzy-local-concat	93.7	Geometric_tolerance_ammgps _filtration_specification target	Geometric_tolerance_arm.gps_filtration_specification_target
surface_conditions	arm	armexpg3.svg	13	check	fuzzy-local-concat	91.1	Value_with_unit_extension _ammLength_data_element	Value_with_unit_extension_arm.Length_data_element
surface_conditions	arm	armexpg3.svg	14	check	fuzzy-local-concat	91.1	Value_with_unit_extension _ammLength_data_element	Value_with_unit_extension_arm.Length_data_element
